"Arrival Block Detail","Departure Block Detail","Touchdown Time","Take Off Time","Arrival Time Actual","Departure Time Actual","Departure Time Scheduled","Arrival Time Scheduled","Delay main reason","Total Delay","First Departure Time","Departure Block Hour","Arrival Time Block","Day Of Week","Flight Date","Airline ID","Airline Code","Aircraft Tail ID","Flight Number","Origin Airport ID","Origin City ID","Origin Airport Code","Origin City Name","Origin State Abr","Origin State Name","Destination Airport ID","Destination City ID","Destination Airport Code","Destination City Name","Destination State Abr","Destination State Name","Departure Delay","Taxi Out","Taxi In","Arrival Delay","Fly Time Scheduled","Fly Time Actual","Distance Miles","Distance Group","Carrier Delay","Weather Delay","Airport Delay","Security Delay","Late Aircraft Delay","Distance Group Name"
"15:00 - 15:59","13:00 - 13:59","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","Late Aircraft","32","2023-01-01 00:00:00","13","15","7","2023-01-01 00:00:00","20363","9E","N232PQ","5025","1481403","30476","SHV","Shreveport, LA","LA","Louisiana","1039707","30397","ATL","Atlanta, GA","GA","Georgia","52","9","5","32","108","88","551","3","1","0","0","0","31","500-749 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","2023-01-01 00:00:00","Fly Time","0","2023-01-01 00:00:00","12","13","7","2023-01-01 00:00:00","20363","9E","N601LR","5055","1195302","31953","GNV","Gainesville, FL","FL","Florida","1039707","30397","ATL","Atlanta, GA","GA","Georgia","14","10","7","-2","83","67","300","2","0","0","0","0","0","250-499 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N223WN","3608","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","2","14","10","-2","70","66","226","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Carrier","111","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N263WN","1153","1537002","34653","TUL","Tulsa, OK","OK","Oklahoma","1125904","30194","DAL","Dallas, TX","TX","Texas","116","9","4","111","65","60","238","1","111","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N488WN","1228","1042302","30423","AUS","Austin, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","2","23","3","6","60","64","148","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Late Aircraft","57","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N453WN","1","1219103","31453","HOU","Houston, TX","TX","Texas","1114008","31140","CRP","Corpus Christi, TX","TX","Texas","61","13","4","57","55","51","187","1","0","0","0","0","57","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N441WN","1708","1125904","30194","DAL","Dallas, TX","TX","Texas","1226603","31453","IAH","Houston, TX","TX","Texas","7","9","7","-5","70","58","216","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N8315C","1278","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","-2","24","9","2","70","74","236","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","9","1","2023-10-30 00:00:00","19393","WN","N8571Z","7","1125904","30194","DAL","Dallas, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","-1","11","3","1","65","67","239","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N219WN","2054","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","9","19","2","4","70","65","223","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N965WN","901","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","3","17","4","-5","70","62","226","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N400WN","353","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","2","27","9","3","75","76","236","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N8706W","2219","1295407","32575","LGB","Long Beach, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","2","15","4","-3","70","65","231","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N7865A","408","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","3","18","6","1","70","68","236","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N419WN","8","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","12","6","3","-2","65","51","239","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","8","9","1","2023-11-06 00:00:00","19393","WN","N208WN","5","1125904","30194","DAL","Dallas, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","14","13","7","4","70","60","239","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","09:00 - 09:59","2023-11-07 00:00:00","2023-11-07 00:00:00","2023-11-06 00:00:00","2023-11-07 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","9","9","1","2023-11-06 00:00:00","19393","WN","N8724J","1242","1240203","32402","ITO","Hilo, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","-1","21","3","6","55","62","216","1","0","0","0","0","0","Less Than 250 Miles"
"09:00 - 09:59","09:00 - 09:59","2023-11-07 00:00:00","2023-11-07 00:00:00","2023-11-06 00:00:00","2023-11-07 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","9","9","1","2023-11-06 00:00:00","19393","WN","N8755L","3753","1383002","33830","OGG","Kahului, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","-4","25","4","8","45","57","100","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N412WN","1957","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","5","19","5","7","65","67","226","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N8884Q","874","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","1","25","10","3","75","77","236","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N8704Q","1350","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1298202","32982","LIH","Lihue, HI","HI","Hawaii","9","19","3","11","45","47","102","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N435WN","2775","1483106","32457","SJC","San Jose, CA","CA","California","1457002","34570","RNO","Reno, NV","NV","Nevada","5","20","4","8","60","63","188","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N7738A","3112","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1","8","16","-6","70","63","226","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N226WN","3373","1125904","30194","DAL","Dallas, TX","TX","Texas","1468305","33214","SAT","San Antonio, TX","TX","Texas","8","12","3","8","65","65","247","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N8761L","2826","1219103","31453","HOU","Houston, TX","TX","Texas","1468305","33214","SAT","San Antonio, TX","TX","Texas","17","13","4","14","60","57","192","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","9","10","1","2023-10-23 00:00:00","19393","WN","N7852A","571","1042302","30423","AUS","Austin, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","10","18","4","2","70","62","189","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","10","1","2023-10-30 00:00:00","19393","WN","N418WN","3421","1323202","30977","MDW","Chicago, IL","IL","Illinois","1143302","31295","DTW","Detroit, MI","MI","Michigan","0","30","6","12","60","72","228","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","08:00 - 08:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","8","10","1","2023-10-30 00:00:00","19393","WN","N468WN","335","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1239103","31703","ISP","Islip, NY","NY","New York","3","10","4","6","75","78","220","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N931WN","1957","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","7","14","2","1","65","59","226","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N265WN","215","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","10","24","2","9","70","69","223","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N8603F","874","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","4","14","9","-7","75","64","236","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N763SW","3476","1129202","30325","DEN","Denver, CO","CO","Colorado","1209402","34699","HDN","Hayden, CO","CO","Colorado","15","10","2","5","50","40","141","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Carrier","16","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N217JC","2775","1483106","32457","SJC","San Jose, CA","CA","California","1457002","34570","RNO","Reno, NV","NV","Nevada","10","22","3","16","60","66","188","1","10","0","6","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N943WN","3112","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1","7","7","-15","70","54","226","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N235WN","574","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","9","16","8","4","70","65","236","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","10","1","2023-10-30 00:00:00","19393","WN","N8795L","2826","1219103","31453","HOU","Houston, TX","TX","Texas","1468305","33214","SAT","San Antonio, TX","TX","Texas","-2","22","5","8","60","70","192","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","9","10","1","2023-11-06 00:00:00","19393","WN","N8784Q","1340","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1298202","32982","LIH","Lihue, HI","HI","Hawaii","2","12","4","-6","45","37","102","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Late Aircraft","28","2023-11-06 00:00:00","9","10","1","2023-11-06 00:00:00","19393","WN","N8305E","2176","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","35","17","4","28","70","63","236","1","0","0","0","0","28","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Late Aircraft","36","2023-11-06 00:00:00","9","10","1","2023-11-06 00:00:00","19393","WN","N942WN","2774","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","30","25","6","36","70","76","226","1","0","0","8","0","28","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","9","10","1","2023-11-06 00:00:00","19393","WN","N7715E","12","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","8","10","3","-10","75","57","239","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Airport System","35","2023-10-23 00:00:00","10","11","1","2023-10-23 00:00:00","19393","WN","N8750Q","2811","1275804","32758","KOA","Kona, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","13","21","10","35","50","72","163","1","0","0","35","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","10","11","1","2023-10-23 00:00:00","19393","WN","N7724A","2986","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","4","12","6","-7","70","59","226","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","31","2023-10-23 00:00:00","10","11","1","2023-10-23 00:00:00","19393","WN","N202WN","1816","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","37","18","7","31","70","64","223","1","4","0","0","0","27","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","10","11","1","2023-10-23 00:00:00","19393","WN","N8698B","3284","1039707","30397","ATL","Atlanta, GA","GA","Georgia","1199603","31871","GSP","Greer, SC","SC","South Carolina","4","12","4","-8","55","43","153","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","10","11","1","2023-10-23 00:00:00","19393","WN","N926WN","23","1125904","30194","DAL","Dallas, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","3","9","2","-5","65","57","239","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","72","2023-10-23 00:00:00","11","11","1","2023-10-23 00:00:00","19393","WN","N8748Q","983","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1275804","32758","KOA","Kona, HI","HI","Hawaii","77","17","4","72","55","50","163","1","0","0","0","0","72","Less Than 250 Miles"
"11:00 - 11:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","19","2023-10-23 00:00:00","11","11","1","2023-10-23 00:00:00","19393","WN","N8704Q","3257","1298202","32982","LIH","Lihue, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","19","9","11","19","45","45","102","1","0","0","5","0","14","Less Than 250 Miles"
"11:00 - 11:59","09:00 - 09:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","11","1","2023-10-30 00:00:00","19393","WN","N8566Z","549","1468305","33214","SAT","San Antonio, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","12","8","4","-1","70","57","247","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","09:00 - 09:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","9","11","1","2023-10-30 00:00:00","19393","WN","N8838Q","329","1323202","30977","MDW","Chicago, IL","IL","Illinois","1119302","33105","CVG","Cincinnati, OH","KY","Kentucky","-4","20","5","2","65","71","249","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","10","11","1","2023-10-30 00:00:00","19393","WN","N8697C","3068","1412202","30198","PIT","Pittsburgh, PA","PA","Pennsylvania","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1","14","2","-7","65","57","210","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","10","11","1","2023-10-30 00:00:00","19393","WN","N959WN","1816","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","15","12","6","1","70","56","223","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Late Aircraft","24","2023-10-30 00:00:00","10","11","1","2023-10-30 00:00:00","19393","WN","N8892S","3284","1039707","30397","ATL","Atlanta, GA","GA","Georgia","1199603","31871","GSP","Greer, SC","SC","South Carolina","28","16","3","24","55","51","153","1","10","0","0","0","14","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Late Aircraft","60","2023-10-30 00:00:00","10","11","1","2023-10-30 00:00:00","19393","WN","N453WN","26","1114008","31140","CRP","Corpus Christi, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","52","23","4","60","60","68","187","1","0","0","8","0","52","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Airport System","16","2023-10-30 00:00:00","10","11","1","2023-10-30 00:00:00","19393","WN","N8584Z","438","1389101","32575","ONT","Ontario, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","-4","43","6","16","70","90","197","1","0","0","16","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Airport System","30","2023-10-30 00:00:00","10","11","1","2023-10-30 00:00:00","19393","WN","N441WN","3311","1226603","31453","IAH","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","-5","67","3","30","70","105","216","1","0","0","30","0","0","Less Than 250 Miles"
